filename,label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14
3-62878-A-42.wav,1,[0.         0.0023115  0.         ... 0.12847492 0.46235067 0.        ],[0.         0.         0.         ... 0.10825373 0.27252048 0.        ],[0.         0.         0.         ... 0.1077723  0.18638727 0.        ],[0.         0.         0.         ... 0.12938108 0.15761462 0.        ],[0.         0.         0.         ... 0.13520621 0.1938532  0.        ],[0.         0.         0.         ... 0.13621016 0.22431839 0.        ],[0.         0.         0.         ... 0.13307878 0.22809401 0.        ],[0.         0.         0.         ... 0.14724709 0.26828146 0.        ],[0.         0.         0.         ... 0.17260084 0.35628566 0.        ],[0.         0.         0.         ... 0.18198246 0.3890301  0.        ],[0.         0.         0.         ... 0.18004423 0.32144645 0.        ],[0.         0.         0.         ... 0.17426261 0.26515934 0.        ],[0.         0.         0.         ... 0.16440122 0.25669286 0.        ],[0.         0.         0.         ... 0.15663606 0.25534675 0.        ],[0.         0.         0.         ... 0.18859585 0.34274113 0.        ]
3-62878-B-42.wav,1,[0.         0.         0.         ... 0.09987285 0.41566595 0.        ],[0.         0.         0.         ... 0.13215287 0.24319574 0.        ],[0.         0.         0.         ... 0.13309374 0.2140378  0.        ],[0.         0.         0.         ... 0.13927998 0.23944068 0.        ],[0.         0.         0.         ... 0.15699671 0.28864342 0.        ],[0.         0.49961925 0.         ... 0.16153978 0.13276663 0.        ],[0.         0.49815792 0.         ... 0.05228724 0.57502604 0.01127717],[0.         0.33718175 0.         ... 0.15212262 0.5909165  0.        ],[0.         0.33601645 0.         ... 0.1412927  0.6149244  0.        ],[0.         0.3319143  0.         ... 0.10316889 0.6994378  0.        ],[0.         0.32593316 0.         ... 0.04758244 0.8226626  0.        ],[0.         0.32394668 0.         ... 0.02912086 0.86358845 0.        ],[0.         0.3249902  0.         ... 0.03881899 0.84208953 0.        ],[0.         0.33507937 0.         ... 0.13258389 0.6342302  0.        ],[0.         0.465293   0.         ... 0.14683251 0.6275891  0.        ]
4-102871-A-42.wav,1,[0.         0.         0.         ... 0.16372295 0.42934367 0.        ],[0.         0.         0.         ... 0.18451881 0.41555026 0.        ],[0.         0.         0.         ... 0.17661166 0.36462685 0.        ],[0.         0.01503822 0.         ... 0.15524699 0.35544598 0.        ],[0.         0.10078593 0.         ... 0.1445671  0.36967367 0.        ],[0.         0.12944028 0.         ... 0.16231233 0.4282663  0.        ],[0.         0.01312461 0.         ... 0.17006662 0.43102366 0.        ],[0.         0.         0.         ... 0.17843485 0.39173338 0.        ],[0.         0.         0.         ... 0.17350872 0.3589463  0.        ],[0.         0.         0.         ... 0.19330575 0.31199864 0.        ],[0.         0.         0.         ... 0.22775672 0.32557234 0.        ],[0.         0.0381619  0.         ... 0.22439511 0.4162807  0.        ],[0.         0.04713801 0.         ... 0.177404   0.44960022 0.        ],[0.         0.05133891 0.         ... 0.14773013 0.385821   0.        ],[0.         0.19818167 0.         ... 0.1456687  0.37738216 0.        ]
4-111671-A-42.wav,1,[0.         0.         0.         ... 0.14770028 0.45373952 0.        ],[0.         0.         0.         ... 0.22799817 0.32572997 0.        ],[0.         0.         0.         ... 0.21580188 0.32396844 0.        ],[0.         0.         0.         ... 0.19132695 0.35471407 0.        ],[0.         0.         0.         ... 0.18093504 0.42453223 0.        ],[0.         0.         0.         ... 0.18683079 0.4100578  0.        ],[0.         0.         0.         ... 0.19369093 0.3681867  0.        ],[0.         0.         0.         ... 0.19430977 0.43288273 0.        ],[0.         0.         0.         ... 0.20369375 0.47125244 0.        ],[0.         0.         0.         ... 0.21057802 0.43258908 0.        ],[0.         0.         0.         ... 0.23714095 0.35179907 0.        ],[0.         0.         0.         ... 0.22476952 0.2860729  0.        ],[0.         0.         0.         ... 0.2169909  0.22188708 0.        ],[0.         0.11721003 0.         ... 0.19961461 0.27615666 0.        ],[0.         0.2993448  0.         ... 0.17049016 0.40378746 0.        ]
4-111671-B-42.wav,1,[0.         0.         0.         ... 0.06607252 0.4412703  0.        ],[0.         0.         0.         ... 0.02074313 0.3938355  0.        ],[0.         0.         0.         ... 0.03438351 0.3897063  0.        ],[0.         0.         0.         ... 0.05034805 0.4127083  0.        ],[0.         0.         0.         ... 0.0535421  0.43730408 0.        ],[0.         0.         0.         ... 0.0544616  0.45362383 0.        ],[0.         0.         0.         ... 0.05324896 0.45290047 0.        ],[0.         0.         0.         ... 0.05423396 0.46475327 0.        ],[0.         0.         0.         ... 0.05352684 0.49259886 0.        ],[0.         0.         0.         ... 0.05560967 0.5177828  0.        ],[0.         0.         0.         ... 0.05448692 0.51344573 0.        ],[0.         0.         0.         ... 0.05103417 0.48796418 0.        ],[0.         0.         0.         ... 0.05309688 0.48042613 0.        ],[0.         0.         0.         ... 0.05934986 0.47324812 0.        ],[0.         0.         0.         ... 0.10454466 0.5871419  0.        ]
4-121532-A-42.wav,1,[0.         0.18587688 0.         ... 0.1094778  0.351429   0.        ],[0.         0.0796383  0.         ... 0.10980929 0.12730783 0.        ],[0.         0.06777471 0.         ... 0.09147355 0.01599479 0.        ],[0.         0.07624987 0.         ... 0.08321096 0.         0.        ],[0.         0.0527623  0.         ... 0.0812936  0.01991779 0.        ],[0.         0.0790658  0.         ... 0.10343088 0.06616902 0.        ],[0.         0.10436213 0.         ... 0.11328688 0.1053578  0.        ],[0.         0.13188809 0.         ... 0.12095647 0.1028142  0.        ],[0.         0.19485371 0.         ... 0.12944674 0.06917173 0.        ],[0.         0.34505296 0.         ... 0.09156267 0.28574574 0.        ],[0.         0.39444843 0.         ... 0.08131527 0.48983708 0.        ],[0.         0.40545148 0.         ... 0.10369468 0.48077613 0.        ],[0.         0.39509386 0.         ... 0.11591311 0.474773   0.        ],[0.         0.3720156  0.         ... 0.12341185 0.482359   0.        ],[0.         0.28186378 0.         ... 0.13796097 0.48802346 0.        ]
4-149294-A-41.wav,1,[0.         0.38359296 0.         ... 0.13905147 0.50352496 0.        ],[0.         0.39541256 0.         ... 0.16398042 0.34197956 0.        ],[0.         0.24638075 0.         ... 0.18044938 0.2764473  0.        ],[0.         0.12109439 0.         ... 0.20949037 0.2242527  0.        ],[0.         0.23253065 0.         ... 0.2216411  0.31648344 0.        ],[0.         0.300272   0.         ... 0.18425992 0.39742172 0.        ],[0.         0.23713492 0.         ... 0.18396907 0.30235562 0.        ],[0.         0.06509659 0.         ... 0.21570253 0.22124967 0.        ],[0.         0.09188436 0.         ... 0.21126151 0.23084623 0.        ],[0.         0.22503456 0.         ... 0.17840873 0.38025194 0.        ],[0.         0.31163266 0.         ... 0.18244696 0.4526139  0.        ],[0.         0.31496236 0.         ... 0.22182763 0.3996005  0.        ],[0.         0.3574208  0.         ... 0.27533883 0.35179397 0.        ],[0.        0.4822482 0.        ... 0.2684434 0.151725  0.       ],[0.         0.4300837  0.         ... 0.2782427  0.18434322 0.        ]
4-149294-B-41.wav,1,[0.         0.26562038 0.         ... 0.20375147 0.5070889  0.        ],[0.         0.3084781  0.         ... 0.23084635 0.34061685 0.        ],[0.         0.28373042 0.         ... 0.2388986  0.41131827 0.        ],[0.         0.21782474 0.         ... 0.2833265  0.40144712 0.        ],[0.         0.2397727  0.         ... 0.25875264 0.38081384 0.        ],[0.         0.25308385 0.         ... 0.2374121  0.39876312 0.        ],[0.         0.27357978 0.         ... 0.23022872 0.4179218  0.        ],[0.         0.26460445 0.         ... 0.22609955 0.41475284 0.        ],[0.         0.22409682 0.         ... 0.22102183 0.40756363 0.        ],[0.         0.20938398 0.         ... 0.23326394 0.35775384 0.        ],[0.         0.22395319 0.         ... 0.22458616 0.33956444 0.        ],[0.         0.2578387  0.         ... 0.22163957 0.32138768 0.        ],[0.         0.2467289  0.         ... 0.23493083 0.16243005 0.        ],[0.         0.20666386 0.         ... 0.2866838  0.14343435 0.        ],[0.         0.26699212 0.         ... 0.21531373 0.39674205 0.        ]
4-157611-A-41.wav,1,[0.         0.29240334 0.         ... 0.14678822 0.55443484 0.        ],[0.         0.21025544 0.         ... 0.16398491 0.40744936 0.        ],[0.         0.16224968 0.         ... 0.19060083 0.32651412 0.        ],[0.         0.17612499 0.         ... 0.22081822 0.34018466 0.        ],[0.         0.19919911 0.         ... 0.19156367 0.38679838 0.        ],[0.         0.21951813 0.         ... 0.18515095 0.42204994 0.        ],[0.         0.26530182 0.         ... 0.18881002 0.46605766 0.        ],[0.         0.21768087 0.         ... 0.2320431  0.4913837  0.        ],[0.         0.0768815  0.         ... 0.27092102 0.4034086  0.        ],[0.         0.07918501 0.         ... 0.26512146 0.32670048 0.        ],[0.         0.02889326 0.         ... 0.26595348 0.24271655 0.        ],[0.         0.07877454 0.         ... 0.28806219 0.21348679 0.        ],[0.         0.17544587 0.         ... 0.27811235 0.22612801 0.        ],[0.         0.15122576 0.         ... 0.29081368 0.19619933 0.        ],[0.         0.23435931 0.         ... 0.16510557 0.2591541  0.        ]
4-157611-B-41.wav,1,[0.         0.14128627 0.         ... 0.26396945 0.45672917 0.        ],[0.         0.07805037 0.         ... 0.2870794  0.18056235 0.        ],[0.         0.07627383 0.         ... 0.26509184 0.16346508 0.        ],[0.         0.15635267 0.         ... 0.23358284 0.14979056 0.        ],[0.         0.21139054 0.         ... 0.2579898  0.13710594 0.        ],[0.         0.23644182 0.         ... 0.26042068 0.16388828 0.        ],[0.         0.20151421 0.         ... 0.25915495 0.2155495  0.        ],[0.         0.15289854 0.         ... 0.2364701  0.2382648  0.        ],[0.         0.21200591 0.         ... 0.22698781 0.22571707 0.        ],[0.         0.19941114 0.         ... 0.26408237 0.15255159 0.        ],[0.         0.20053104 0.         ... 0.25485608 0.11979556 0.        ],[0.         0.18632129 0.         ... 0.2399148  0.12148273 0.        ],[0.         0.18939169 0.         ... 0.24257094 0.17754799 0.        ],[0.         0.1609118  0.         ... 0.2865743  0.18494317 0.        ],[0.         0.23450236 0.         ... 0.16798934 0.37828308 0.        ]
4-165823-A-41.wav,1,[0.         0.09979877 0.         ... 0.2728787  0.76085824 0.        ],[0.         0.04240951 0.         ... 0.38771695 0.6581734  0.        ],[0.         0.09157147 0.         ... 0.33251238 0.662753   0.        ],[0.         0.37093115 0.         ... 0.30357116 0.51397336 0.        ],[0.         0.4329324  0.         ... 0.29400197 0.48343605 0.        ],[0.         0.41648233 0.         ... 0.2862552  0.5748687  0.        ],[0.         0.4767381  0.         ... 0.38495457 0.58182484 0.        ],[0.         0.4683216  0.         ... 0.39895436 0.5088165  0.        ],[0.         0.28759748 0.         ... 0.35552984 0.56176084 0.        ],[0.         0.21632531 0.         ... 0.30817902 0.6519218  0.        ],[0.         0.15059102 0.         ... 0.30410022 0.6870439  0.        ],[0.        0.1670966 0.        ... 0.3183474 0.7015804 0.       ],[0.         0.23544063 0.         ... 0.3354686  0.66729534 0.        ],[0.         0.31981423 0.         ... 0.42872766 0.63300884 0.        ],[0.         0.48392898 0.         ... 0.38024747 0.4858669  0.        ]
4-165823-B-41.wav,1,[0.         0.24320072 0.         ... 0.32243448 0.69902694 0.        ],[0.         0.3394409  0.         ... 0.39684987 0.60026246 0.        ],[0.         0.37424415 0.         ... 0.32492125 0.50908417 0.        ],[0.         0.4031133  0.         ... 0.29327092 0.5315541  0.        ],[0.         0.25497076 0.         ... 0.33422413 0.5672442  0.        ],[0.         0.32657588 0.         ... 0.35449547 0.5481117  0.        ],[0.         0.2239793  0.         ... 0.333259   0.59968656 0.        ],[0.         0.19090141 0.         ... 0.3494083  0.7016434  0.        ],[0.         0.31397238 0.         ... 0.39479497 0.61307436 0.        ],[0.         0.44085026 0.         ... 0.38122797 0.5997659  0.        ],[0.         0.3901181  0.         ... 0.43574944 0.6174297  0.        ],[0.         0.3682007  0.         ... 0.4368004  0.58332795 0.        ],[0.         0.4143411  0.         ... 0.37373865 0.5679434  0.        ],[0.         0.26417938 0.         ... 0.37007138 0.68050873 0.        ],[0.         0.35492802 0.         ... 0.37221822 0.5826116  0.        ]
4-167077-A-20.wav,1,[0.         0.21166533 0.         ... 0.14149827 0.4123624  0.        ],[0.         0.2506171  0.         ... 0.1676641  0.33911222 0.        ],[0.         0.33221468 0.         ... 0.14456357 0.49963552 0.        ],[0.         0.33945543 0.         ... 0.17296895 0.4840318  0.        ],[0.         0.28272256 0.         ... 0.16131401 0.3952894  0.        ],[0.         0.33378682 0.         ... 0.16867074 0.4155447  0.        ],[0.         0.32705924 0.         ... 0.11451311 0.5065785  0.        ],[0.         0.29708064 0.         ... 0.10286401 0.5285964  0.        ],[0.         0.29614922 0.         ... 0.12990114 0.5301896  0.        ],[0.         0.18740015 0.         ... 0.13633722 0.6287862  0.        ],[0.         0.23880899 0.         ... 0.         0.77701473 0.        ],[0.         0.23838365 0.         ... 0.06152463 0.43081456 0.        ],[0.         0.0538739  0.         ... 0.1251525  0.34120643 0.        ],[0.         0.         0.         ... 0.0854063  0.31865954 0.        ],[0.         0.20480374 0.         ... 0.15882209 0.32615554 0.        ]
4-167077-B-20.wav,1,[0.         0.23801893 0.         ... 0.1153698  0.37752408 0.        ],[0.         0.12168974 0.         ... 0.1123303  0.06944937 0.        ],[0.         0.04784855 0.         ... 0.13770992 0.04216886 0.        ],[0.         0.09777942 0.         ... 0.13885424 0.12220594 0.        ],[0.         0.17373368 0.         ... 0.17029388 0.47729635 0.        ],[0.         0.20247604 0.         ... 0.13133663 0.64886546 0.        ],[0.        0.1001036 0.        ... 0.0640883 0.4873166 0.       ],[0.         0.         0.         ... 0.03178951 0.34636694 0.        ],[0.         0.         0.         ... 0.08025298 0.22344193 0.        ],[0.         0.22820574 0.         ... 0.13547401 0.42940003 0.        ],[0.         0.29552472 0.         ... 0.16105838 0.51605636 0.        ],[0.         0.22921936 0.         ... 0.1843012  0.43537375 0.        ],[0.         0.         0.         ... 0.14393726 0.23020703 0.        ],[0.         0.         0.         ... 0.0804323  0.13382232 0.        ],[0.         0.04124147 0.         ... 0.10123947 0.22162142 0.        ]
4-167077-C-20.wav,1,[0.         0.         0.         ... 0.07804567 0.22356513 0.        ],[0.         0.         0.         ... 0.08960843 0.08819091 0.        ],[0.         0.         0.         ... 0.1126802  0.17178196 0.        ],[0.         0.09826826 0.         ... 0.09463079 0.25269252 0.        ],[0.         0.00344476 0.         ... 0.0697273  0.09575692 0.        ],[0.         0.         0.         ... 0.06654635 0.         0.        ],[0.         0.         0.         ... 0.08068542 0.         0.        ],[0.         0.         0.         ... 0.12682758 0.1329912  0.        ],[0.         0.07015309 0.         ... 0.15938312 0.36281943 0.        ],[0.         0.21349263 0.         ... 0.19112545 0.47724843 0.        ],[0.         0.26084283 0.         ... 0.1608937  0.5075227  0.        ],[0.         0.30590633 0.         ... 0.15976386 0.5161555  0.        ],[0.         0.34121835 0.         ... 0.17961535 0.55708945 0.        ],[0.         0.2878221  0.         ... 0.17907956 0.57506925 0.        ],[0.         0.2790501  0.         ... 0.1653458  0.59588206 0.        ]
4-169127-A-41.wav,1,[0.         0.39383575 0.         ... 0.19428922 0.6370152  0.        ],[0.         0.52769613 0.         ... 0.23332675 0.5705345  0.        ],[0.         0.5672765  0.         ... 0.2845189  0.58594257 0.        ],[0.         0.35766247 0.         ... 0.29501492 0.5460367  0.        ],[0.         0.43424237 0.         ... 0.21638992 0.54372996 0.        ],[0.         0.39941096 0.         ... 0.19780567 0.46484917 0.        ],[0.         0.40695775 0.         ... 0.1938554  0.5729411  0.        ],[0.         0.44388226 0.         ... 0.18504791 0.6655844  0.        ],[0.         0.34823704 0.         ... 0.1529948  0.8210314  0.        ],[0.         0.03047982 0.         ... 0.23043534 0.817563   0.        ],[0.         0.00226787 0.         ... 0.33351484 0.7606995  0.        ],[0.         0.31776157 0.         ... 0.43864813 0.7059932  0.        ],[0.         0.58039415 0.         ... 0.49861124 0.574018   0.        ],[0.         0.5357382  0.         ... 0.38924813 0.46932834 0.        ],[0.         0.48724645 0.         ... 0.26619974 0.48395586 0.        ]
4-169127-B-41.wav,1,[0.         0.         0.         ... 0.36309418 0.8161278  0.        ],[0.         0.         0.         ... 0.47352776 0.7145295  0.        ],[0.         0.         0.         ... 0.39608932 0.7172815  0.        ],[0.        0.        0.        ... 0.37513   0.7598645 0.       ],[0.         0.         0.         ... 0.4003006  0.76677597 0.        ],[0.         0.         0.         ... 0.4080666  0.79535013 0.        ],[0.        0.        0.        ... 0.4135505 0.7610624 0.       ],[0.        0.        0.        ... 0.3914293 0.8048836 0.       ],[0.        0.        0.        ... 0.3852703 0.8173522 0.       ],[0.         0.         0.         ... 0.36673212 0.8496572  0.        ],[0.         0.         0.         ... 0.40301573 0.85522795 0.        ],[0.         0.02315614 0.         ... 0.38693142 0.83220303 0.        ],[0.         0.23437113 0.         ... 0.37418097 0.7544411  0.        ],[0.         0.257994   0.         ... 0.30619815 0.6493057  0.        ],[0.         0.23465705 0.         ... 0.22241044 0.64309096 0.        ]
4-182395-A-0.wav,1,[0.         0.33718175 0.         ... 0.15212262 0.5909165  0.        ],[0.         0.33718175 0.         ... 0.15212262 0.5909165  0.        ],[0.         0.34543717 0.         ... 0.15334204 0.5899799  0.        ],[0.        0.5468691 0.        ... 0.        0.6515778 0.       ],[0.         0.33718175 0.         ... 0.15212262 0.5909165  0.        ],[0.         0.33684796 0.         ... 0.14902066 0.597793   0.        ],[0.         0.3327922  0.         ... 0.11132783 0.68135095 0.        ],[0.        0.3270392 0.        ... 0.0578616 0.7998756 0.       ],[0.         0.32411733 0.         ... 0.03070682 0.86007273 0.        ],[0.         0.32377276 0.         ... 0.02750437 0.86717194 0.        ],[0.         0.32377276 0.         ... 0.02750437 0.86717194 0.        ],[0.         0.32380876 0.         ... 0.02783899 0.86643016 0.        ],[0.         0.3249902  0.         ... 0.03881899 0.84208953 0.        ],[0.         0.33507937 0.         ... 0.13258389 0.6342302  0.        ],[0.         0.465293   0.         ... 0.14683251 0.6275891  0.        ]
4-183992-A-0.wav,1,[0.         0.3535568  0.         ... 0.14583796 0.58107924 0.        ],[0.         0.38149843 0.         ... 0.1423129  0.6431693  0.        ],[0.         0.45069388 0.         ... 0.1005639  0.70857733 0.        ],[0.         0.43168887 0.         ... 0.15319012 0.68069214 0.        ],[0.         0.28287986 0.         ... 0.1651662  0.6287521  0.        ],[0.         0.29693764 0.         ... 0.1801229  0.58451784 0.        ],[0.         0.31278923 0.         ... 0.1365499  0.59943604 0.        ],[0.         0.30321866 0.         ... 0.12000132 0.6286813  0.        ],[0.         0.29514763 0.         ... 0.12213387 0.63238895 0.        ],[0.         0.30547798 0.         ... 0.13970913 0.6275637  0.        ],[0.         0.34695318 0.         ... 0.14177522 0.6143893  0.        ],[0.         0.48896474 0.         ... 0.08750406 0.7639525  0.        ],[0.         0.5816561  0.         ... 0.11660238 0.7987714  0.        ],[0.         0.40938705 0.         ... 0.12895596 0.6135172  0.        ],[0.         0.39902043 0.         ... 0.15579678 0.5668871  0.        ]
4-184575-A-0.wav,1,[0.         0.40618566 0.         ... 0.06419349 0.7286227  0.        ],[0.         0.56940347 0.         ... 0.02591015 0.6504265  0.        ],[0.         0.42521545 0.         ... 0.13083719 0.57433015 0.        ],[0.         0.3946973  0.         ... 0.14410067 0.5747467  0.        ],[0.         0.3293126  0.         ... 0.18481258 0.57196236 0.        ],[0.         0.20367703 0.         ... 0.21485549 0.5613812  0.        ],[0.         0.21200287 0.         ... 0.16153745 0.55391    0.        ],[0.         0.36658198 0.         ... 0.15119153 0.56508005 0.        ],[0.         0.30158296 0.         ... 0.16631076 0.59026825 0.        ],[0.        0.2805894 0.        ... 0.19027   0.558915  0.       ],[0.         0.3500731  0.         ... 0.16754544 0.53165525 0.        ],[0.         0.44462085 0.         ... 0.17788206 0.56228715 0.        ],[0.         0.31544262 0.         ... 0.20793483 0.534297   0.        ],[0.         0.3846041  0.         ... 0.14803535 0.6172209  0.        ],[0.         0.44467956 0.         ... 0.14475392 0.66428804 0.        ]
4-185575-A-20.wav,1,[0.         0.3397234  0.         ... 0.09163938 0.45582134 0.        ],[0.         0.3744275  0.         ... 0.12002492 0.22324616 0.        ],[0.         0.46299142 0.         ... 0.15374158 0.21456382 0.        ],[0.         0.37761572 0.         ... 0.13552669 0.31356215 0.        ],[0.         0.2290551  0.         ... 0.15453477 0.28071544 0.        ],[0.         0.27638513 0.         ... 0.15730307 0.30501565 0.        ],[0.         0.40510225 0.         ... 0.12773472 0.29568687 0.        ],[0.         0.34491274 0.         ... 0.08823011 0.19878018 0.        ],[0.         0.20292127 0.         ... 0.06818409 0.19558814 0.        ],[0.         0.20689437 0.         ... 0.05972026 0.11119732 0.        ],[0.         0.580623   0.         ... 0.08007029 0.         0.        ],[0.         0.64062536 0.         ... 0.10107461 0.         0.        ],[0.         0.41662875 0.         ... 0.13316207 0.16016105 0.        ],[0.         0.30462298 0.         ... 0.08879292 0.3060176  0.        ],[0.         0.23224998 0.         ... 0.13993737 0.3287291  0.        ]
4-185575-B-20.wav,1,[0.         0.27340525 0.         ... 0.11054551 0.42189863 0.        ],[0.         0.37669525 0.         ... 0.09604023 0.334259   0.        ],[0.         0.46655306 0.         ... 0.12702963 0.46971703 0.00162219],[0.         0.38643742 0.         ... 0.14977397 0.51791555 0.        ],[0.         0.416982   0.         ... 0.14703348 0.4803139  0.        ],[0.         0.4316094  0.         ... 0.10105996 0.51324356 0.        ],[0.         0.41169667 0.         ... 0.10403717 0.5462519  0.        ],[0.         0.29600063 0.         ... 0.12819828 0.4876675  0.        ],[0.         0.31244278 0.         ... 0.08215453 0.5236127  0.        ],[0.         0.23989607 0.         ... 0.11782531 0.37694404 0.        ],[0.         0.1135571  0.         ... 0.15360361 0.43362486 0.        ],[0.         0.09200658 0.         ... 0.11296254 0.53116995 0.        ],[0.         0.18734244 0.         ... 0.02502564 0.66468024 0.        ],[0.         0.35584894 0.         ... 0.02197182 0.8959511  0.        ],[0.         0.26076573 0.         ... 0.14204973 0.7043467  0.        ]
4-185575-C-20.wav,1,[0.         0.20548555 0.         ... 0.16529432 0.36264586 0.        ],[0.         0.07540387 0.         ... 0.16464585 0.340282   0.        ],[0.         0.04106373 0.         ... 0.0475716  0.29297906 0.        ],[0.         0.09807754 0.         ... 0.03507598 0.30371252 0.        ],[0.         0.23094273 0.         ... 0.0856512  0.32007986 0.        ],[0.         0.26755142 0.         ... 0.09643398 0.37617853 0.        ],[0.         0.19269322 0.         ... 0.13962881 0.32414135 0.        ],[0.         0.08790112 0.         ... 0.16863558 0.2373808  0.        ],[0.         0.24417466 0.         ... 0.10509561 0.39381006 0.        ],[0.         0.35547176 0.         ... 0.04701708 0.55799717 0.        ],[0.         0.35521224 0.         ... 0.02906932 0.6207104  0.        ],[0.         0.22703543 0.         ... 0.         0.53323954 0.        ],[0.         0.25770232 0.         ... 0.00181891 0.34244892 0.        ],[0.         0.21142483 0.         ... 0.13626945 0.42111492 0.        ],[0.         0.24217124 0.         ... 0.19715792 0.43747056 0.        ]
4-191687-A-0.wav,1,[0.         0.3520846  0.         ... 0.06050301 0.74715126 0.        ],[0.        0.4100933 0.        ... 0.        0.6680021 0.       ],[0.         0.34458855 0.         ... 0.02736264 0.65587234 0.        ],[0.         0.37466946 0.         ... 0.1566964  0.5204184  0.        ],[0.         0.3675339  0.         ... 0.14256278 0.5855726  0.        ],[0.         0.56757104 0.         ... 0.02385831 0.7210776  0.        ],[0.         0.6173541  0.         ... 0.04399889 0.6760239  0.        ],[0.         0.44516864 0.         ... 0.11994719 0.60826164 0.        ],[0.         0.38642046 0.         ... 0.09815863 0.6675724  0.        ],[0.         0.5607903  0.         ... 0.03186096 0.7110532  0.        ],[0.         0.47363013 0.         ... 0.04944153 0.69238365 0.        ],[0.         0.536161   0.         ... 0.09357162 0.6137366  0.        ],[0.         0.43589303 0.         ... 0.09206469 0.6232603  0.        ],[0.        0.5796958 0.        ... 0.        0.715065  0.       ],[0.         0.5838826  0.         ... 0.03679289 0.72098327 0.        ]
4-192236-A-0.wav,1,[0.         0.46783194 0.         ... 0.09147112 0.6862784  0.        ],[0.         0.64419603 0.         ... 0.         0.8775588  0.        ],[0.         0.75980294 0.         ... 0.01791365 0.9982091  0.        ],[0.         0.46850768 0.         ... 0.1330109  0.91531754 0.        ],[0.        0.4863572 0.        ... 0.1162496 0.9442471 0.       ],[0.         0.5905545  0.         ... 0.10726358 0.9241182  0.        ],[0.         0.49124748 0.         ... 0.12596455 0.63555145 0.        ],[0.         0.4159294  0.         ... 0.15818769 0.63782704 0.        ],[0.         0.50329274 0.         ... 0.06086645 0.7552594  0.        ],[0.         0.5527104  0.         ... 0.04040942 0.80481124 0.        ],[0.         0.4736098  0.         ... 0.08261599 0.67631865 0.        ],[0.         0.46709353 0.         ... 0.09597203 0.6604683  0.        ],[0.         0.5265163  0.         ... 0.09520382 0.834226   0.        ],[0.         0.6387676  0.         ... 0.07612658 0.8393568  0.        ],[0.         0.56769586 0.         ... 0.1262833  0.7275466  0.        ]
4-194754-A-0.wav,1,[0.         0.27114066 0.         ... 0.10300618 0.67745936 0.        ],[0.         0.3977973  0.         ... 0.05484254 0.60486716 0.        ],[0.         0.47247    0.         ... 0.07221162 0.5734     0.        ],[0.         0.440575   0.         ... 0.1211668  0.63840526 0.        ],[0.         0.43553093 0.         ... 0.1751713  0.5707136  0.        ],[0.         0.33861548 0.         ... 0.19544202 0.570426   0.        ],[0.         0.48889783 0.         ... 0.14749102 0.6063497  0.        ],[0.         0.37151432 0.         ... 0.18146197 0.52044874 0.        ],[0.         0.3135595  0.         ... 0.20207962 0.5617284  0.        ],[0.         0.49740002 0.         ... 0.1350654  0.6615919  0.        ],[0.         0.34817284 0.         ... 0.14804706 0.64793795 0.        ],[0.         0.36648586 0.         ... 0.1601894  0.57164    0.        ],[0.         0.34261432 0.         ... 0.15609485 0.57356083 0.        ],[0.         0.27628767 0.         ... 0.13132916 0.6037578  0.        ],[0.         0.48944482 0.         ... 0.13816676 0.76511496 0.        ]
4-199261-A-0.wav,1,[0.         0.5435377  0.         ... 0.06613314 0.9042417  0.        ],[0.         0.58847547 0.         ... 0.15244362 0.85903525 0.        ],[0.         0.44273928 0.         ... 0.17932506 0.7762842  0.        ],[0.         0.5525689  0.         ... 0.19255026 0.77278614 0.        ],[0.         0.45671707 0.         ... 0.17393373 0.66069615 0.        ],"[0.0000000e+00 3.7532851e-01 3.2003922e-04 ... 1.8445501e-01 5.6541026e-01
 0.0000000e+00]",[0.         0.3631724  0.         ... 0.1633017  0.56930643 0.        ],[0.         0.38968366 0.         ... 0.14352058 0.5990798  0.        ],[0.         0.5377602  0.         ... 0.15789466 0.6441718  0.        ],[0.         0.43162715 0.         ... 0.16949375 0.66569877 0.        ],[0.         0.541233   0.         ... 0.15755174 0.71714205 0.        ],[0.         0.5230051  0.         ... 0.15210518 0.67990583 0.        ],[0.         0.380076   0.         ... 0.18434066 0.54226685 0.        ],[0.         0.34571922 0.         ... 0.17547464 0.5588011  0.        ],[0.         0.4758107  0.         ... 0.18000557 0.5603718  0.        ]
